step,mode,loss,angle_error(rad),distance(m),dataset(f),dataset(l),dataset(r)
2743,training,0.011128332,0.05314342770725488,0.009526040984152051,927,740,667
2744,training,0.010419134,0.09057455882430077,0.009526040984152051,928,741,668
2745,training,0.0066530793,0.0788694154471159,0.009526040984152051,929,742,669
2746,training,0.003073305,0.13099341839551926,0.009526040984152051,930,742,669
2747,training,0.008415094,0.15206166356801987,0.009526040984152051,931,742,669
2748,training,0.011886187,0.18066273629665375,0.03741682790945239,932,742,669
2749,training,0.005537778,0.17824502103030684,0.03741682790945239,933,742,669
2750,training,0.007539919,0.17682282626628873,0.03741682790945239,934,742,669
2751,training,0.029966967,0.23636178113520148,0.03741682790945239,934,742,670
2752,training,0.0031625854,0.23553186655044556,0.03741682790945239,935,742,670
2753,training,0.013312869,0.29166029393672943,0.03741682790945239,935,742,671
2754,training,0.062471952,0.2760826647281647,0.03393002013203507,935,742,672
2755,training,0.009293997,0.3003682792186737,0.03393002013203507,935,742,673
2756,training,0.0029372645,0.28729750961065287,0.03393002013203507,935,742,674
2757,training,0.0077042393,0.34093822911381727,0.03393002013203507,935,742,675
2758,training,0.022747524,0.3351082615554333,0.03393002013203507,935,742,676
2759,training,0.005114573,0.34707734733819956,0.03393002013203507,935,742,677
2760,training,0.037615202,0.3776800036430359,0.038699334382823254,935,742,678
2761,training,0.008421359,0.3039320260286332,0.038699334382823254,935,742,679
2762,training,0.075116396,0.3327983170747757,0.038699334382823254,935,742,680
2763,training,0.008463296,0.3358125314116478,0.038699334382823254,935,742,681
2764,training,0.0040292083,0.3112599849700928,0.038699334382823254,935,742,682
2765,training,0.007535675,0.28577838093042374,0.038699334382823254,935,742,683
2766,training,0.02380706,0.29179720487445593,0.13159452406833205,935,742,684
2767,training,0.00053244224,0.44840455055236816,0.13159452406833205,935,742,685
2768,training,0.0031504424,0.5488591194152832,0.13159452406833205,935,742,686
2769,training,0.0023842338,0.5542108118534088,0.13159452406833205,935,742,687
2770,training,0.004971723,0.49350116401910776,0.20264758978315564,935,742,688
2771,training,0.0022784867,0.3556229770183563,0.20264758978315564,936,742,688
2772,training,0.011840167,0.13439010828733444,0.20264758978315564,937,743,689
2773,training,0.030590722,0.03600955009460452,0.052322540136513655,938,743,689
2774,training,0.030590722,0.23878970742225647,0.052322540136513655,938,743,689
2775,training,0.06106787,0.3172766864299774,0.052322540136513655,938,744,689
2776,training,0.003029858,0.37843827530741686,0.052322540136513655,938,745,689
2777,training,0.004904628,0.31420279853045935,0.13932137201021683,938,746,689
2778,training,0.0051845587,0.3151622861623764,0.13932137201021683,938,747,689
2779,training,0.0050680637,0.22665880899876356,0.13932137201021683,938,748,689
2780,training,0.02594562,0.14335631951689717,0.13932137201021683,939,748,689
2781,training,0.009087824,0.08429801091551781,0.1878990730871401,940,748,689
2782,training,0.010097154,0.09508844092488289,0.1878990730871401,941,748,689
2783,training,0.0038986276,0.08284126594662666,0.1878990730871401,942,748,689
2784,training,0.02261361,0.09209638554602861,0.1878990730871401,943,749,690
2785,training,0.0046377075,0.039190515875816345,0.1878990730871401,944,750,691
2786,training,0.0046377075,0.027878269553184502,0.1878990730871401,944,750,691
2787,training,0.0046377075,0.019981805235147476,0.2008105088998001,944,750,691
2788,training,0.0046377075,0.026604313403367996,0.2008105088998001,944,750,691
2789,training,0.0046377075,0.005775734782218926,0.2008105088998001,944,750,691
2790,training,0.0046377075,0.005659539252519601,0.2008105088998001,944,750,691
2791,training,0.0046377075,0.002298366278409951,0.2008105088998001,944,750,691
2792,training,0.0046377075,0.006351104006171223,0.2008105088998001,944,750,691
2793,training,0.0046377075,0.0693829134106636,0.14830675263258275,944,750,691
2794,training,0.006647151,0.012298741377890107,0.14830675263258275,945,751,692
2795,training,0.006647151,0.009422524832189083,0.14830675263258275,945,751,692
2796,training,0.006647151,0.013549272902309898,0.14830675263258275,945,751,692
2797,training,0.006647151,0.0050536636263132095,0.14830675263258275,945,751,692
2798,training,0.006647151,0.0035779858008027077,0.14830675263258275,945,751,692
2799,training,0.006647151,0.00926377487485297,0.0722081060860861,945,751,692
2800,training,0.006647151,0.00012935046106577093,0.0722081060860861,945,751,692
2801,training,0.006647151,0.006859591696411371,0.0722081060860861,945,751,692
2802,training,0.006647151,0.009446614421904087,0.0722081060860861,945,751,692
2803,training,0.006647151,0.009446614421904087,0.0722081060860861,945,751,692
2804,training,0.006647151,0.009446614421904087,0.0722081060860861,945,751,692
2805,training,0.006647151,0.017179748509079218,0.0408717344892422,945,751,692
2806,training,0.006647151,0.022864043712615967,0.0408717344892422,945,751,692
2807,training,0.006647151,0.028678671456873413,0.0408717344892422,945,751,692
2808,training,0.006647151,0.02882288116961718,0.0408717344892422,945,751,692
2809,training,0.006647151,0.028804437257349495,0.0408717344892422,945,751,692
2810,training,0.006647151,0.0411250526085496,0.0408717344892422,945,751,692
2811,training,0.006647151,0.05133859161287547,0.017659796832460623,945,751,692
2812,training,0.028185606,0.022806305438280113,0.017659796832460623,946,752,693
2813,training,0.028185606,0.02016931027173996,0.017659796832460623,946,752,693
2814,training,0.028185606,0.024943113327026367,0.017659796832460623,946,752,693
2815,training,0.028185606,0.03626644238829613,0.017659796832460623,946,752,693
2816,training,0.028185606,0.033552467823028564,0.017659796832460623,946,752,693
2817,training,0.028185606,0.051407030783593655,0.012160172734846058,946,752,693
2818,training,0.0037586587,0.027210623025894165,0.012160172734846058,947,753,694
2819,training,0.0037586587,0.02928962605074048,0.012160172734846058,947,753,694
2820,training,0.0037586587,0.03377355961129069,0.012160172734846058,947,753,694
2821,training,0.0037586587,0.04808180406689644,0.012160172734846058,947,753,694
2822,training,0.0037586587,0.040859807282686234,0.012160172734846058,947,753,694
2823,training,0.0037586587,0.05427922122180462,0.012797520835329156,947,753,694
2824,training,0.008876849,0.022183693945407867,0.012797520835329156,948,754,695
2825,training,0.008876849,0.018718257546424873,0.012797520835329156,948,754,695
2826,training,0.008876849,0.020544007420539856,0.012797520835329156,948,754,695
2827,training,0.008876849,0.02448943257331848,0.012797520835329156,948,754,695
2828,training,0.008876849,0.0320732444524765,0.012199907072828635,948,754,695
2829,training,0.008876849,0.03513450548052788,0.012199907072828635,948,754,695
2830,training,0.008876849,0.048402976244688034,0.012199907072828635,948,754,695
2831,training,0.008876849,0.05651526898145676,0.012199907072828635,948,754,695
2832,training,0.0068630176,0.03812511824071407,0.012199907072828635,949,755,696
2833,training,0.0068630176,0.04708682559430599,0.011277405234533796,949,755,696
2834,training,0.0068630176,0.05070405639708042,0.011277405234533796,949,755,696
2835,training,0.008397068,0.047897592186927795,0.011277405234533796,950,756,697
2836,training,0.008397068,0.06174959987401962,0.011277405234533796,950,756,697
2837,training,0.01108646,0.04482602793723345,0.011277405234533796,951,757,698
2838,training,0.01108646,0.0568338455632329,0.011277405234533796,951,757,698
2839,training,0.001583534,0.033158920705318444,0.010699429433310662,952,758,699
2840,training,0.001583534,0.04646202176809311,0.010699429433310662,952,758,699
2841,training,0.001583534,0.04407925903797151,0.010699429433310662,952,758,699
2842,training,0.001583534,0.04968911409378053,0.010699429433310662,952,758,699
2843,training,0.001583534,0.04583597183227539,0.010699429433310662,952,758,699
2844,training,0.001583534,0.05330842733383177,0.010699429433310662,952,758,699
2845,training,0.0091846185,0.04272984899580479,0.027301359014570915,953,759,700
2846,training,0.0091846185,0.034590819850564,0.027301359014570915,953,759,700
2847,training,0.0091846185,0.03246494568884371,0.027301359014570915,953,759,700
2848,training,0.0091846185,0.028807671740651138,0.027301359014570915,953,759,700
2849,training,0.0091846185,0.02474209852516651,0.027301359014570915,953,759,700
2850,training,0.0091846185,0.034818390384316444,0.027301359014570915,953,759,700
2851,training,0.0091846185,0.014270639047026634,0.03145961479093232,953,759,700
2852,training,0.0091846185,0.017168374732136726,0.03145961479093232,953,759,700
2853,training,0.0091846185,0.014632200822234154,0.03145961479093232,953,759,700
2854,training,0.0091846185,0.005170810967683789,0.03145961479093232,953,759,700
2855,training,0.0091846185,0.002132957801222801,0.03145961479093232,953,759,700
2856,training,0.0091846185,0.01762337889522314,0.03145961479093232,953,759,700
2857,training,0.0091846185,0.011526752263307568,0.03168652438684677,953,759,700
2858,training,0.0091846185,0.030786564573645592,0.03168652438684677,953,759,700
2859,training,0.0091846185,0.03394062235020101,0.03168652438684677,953,759,700
2860,training,0.0091846185,0.04651598073542118,0.03168652438684677,953,759,700
2861,training,0.0091846185,0.04397047031670809,0.03168652438684677,953,759,700
2862,training,0.0091846185,0.06291318498551846,0.03168652438684677,953,759,700
2863,training,0.012603511,0.09679156169295311,0.027850319267975588,954,760,701
2864,training,0.011931766,0.06250557024031878,0.027850319267975588,955,761,702
2865,training,0.010790883,0.019507311284542098,0.027850319267975588,956,762,703
2866,training,0.010790883,0.02055469527840615,0.027850319267975588,956,762,703
2867,training,0.010790883,0.020354140549898155,0.027850319267975588,956,762,703
2868,training,0.010790883,0.011861674487590783,0.027850319267975588,956,762,703
2869,training,0.010790883,0.013270530849695206,0.015693764253218934,956,762,703
2870,training,0.010790883,0.011719100177288055,0.015693764253218934,956,762,703
2871,training,0.010790883,0.006228551268577576,0.015693764253218934,956,762,703
2872,training,0.010790883,0.0021606609225273063,0.015693764253218934,956,762,703
2873,training,0.010790883,0.019220914691686627,0.015693764253218934,956,762,703
2874,training,0.010790883,0.016558993607759483,0.015693764253218934,956,762,703
2875,training,0.010790883,0.007136456668376923,0.017081599595693817,956,762,703
2876,training,0.010790883,0.013890646398067474,0.017081599595693817,956,762,703
2877,training,0.010790883,0.0011345967650413444,0.017081599595693817,956,762,703
2878,training,0.010790883,0.01859894022345543,0.017081599595693817,956,762,703
2879,training,0.010790883,0.04387693479657173,0.017081599595693817,956,762,703
2880,training,0.010790883,0.036875348538160324,0.019123714249835864,956,762,703
2881,training,0.010790883,0.06360791251063347,0.019123714249835864,956,762,703
2882,training,0.0050544734,0.15620838105678558,0.019123714249835864,957,763,704
2883,training,0.0059138113,0.17893891781568527,0.019123714249835864,958,764,705
2884,training,0.0057546166,0.20890802145004272,0.019123714249835864,959,765,706
2885,training,0.002586888,0.1427638866007328,0.019123714249835864,960,766,707
2886,training,0.006577764,0.2042446620762348,0.03302209650099832,961,766,707
2887,training,0.008985673,0.24173930287361145,0.03302209650099832,961,766,708
2888,training,0.016034853,0.27843620255589485,0.03302209650099832,961,766,709
2889,training,0.006196255,0.2510809972882271,0.03302209650099832,961,766,710
2890,training,0.009222971,0.031063489615917213,0.03302209650099832,962,767,711
2891,training,0.009222971,0.031150247901678085,0.03302209650099832,962,767,711
2892,training,0.009222971,0.029603723436594016,0.029185084789988287,962,767,711
2893,training,0.009222971,0.0248846597969532,0.029185084789988287,962,767,711
2894,training,0.009222971,0.02109749987721444,0.029185084789988287,962,767,711
2895,training,0.009222971,0.016474805772304535,0.029185084789988287,962,767,711
2896,training,0.009222971,0.020143691450357437,0.029185084789988287,962,767,711
2897,training,0.009222971,0.006997222080826759,0.029185084789988287,962,767,711
2898,training,0.009222971,0.04840601608157158,0.01855280998704673,962,767,711
2899,training,0.009222971,0.06997254863381386,0.01855280998704673,962,767,711
2900,training,0.013187705,0.09332508966326714,0.01855280998704673,963,768,712
2901,training,0.00725707,0.011344298720359795,0.01855280998704673,964,769,713
2902,training,0.00725707,0.05919314175844194,0.01855280998704673,964,769,713
2903,training,0.018060032,0.009864039719104767,0.01855280998704673,965,770,714
2904,training,0.018060032,0.0040782392024994035,0.012965569268295684,965,770,714
2905,training,0.018060032,0.02430897951126098,0.012965569268295684,965,770,714
2906,training,0.018060032,0.025398425757884972,0.012965569268295684,965,770,714
2907,training,0.018060032,0.009694673120975494,0.012965569268295684,965,770,714
2908,training,0.018060032,0.015571646392345428,0.012965569268295684,965,770,714
2909,training,0.018060032,0.04121067002415657,0.012965569268295684,965,770,714
2910,training,0.018060032,0.057469746097922325,0.005175810686633803,965,770,714
2911,training,0.023310179,0.08829447440803051,0.005175810686633803,966,771,715
2912,training,0.013372061,0.01192263700067997,0.005175810686633803,967,772,716
2913,training,0.013372061,0.0386360747506842,0.005175810686633803,967,772,716
2914,training,0.013372061,0.05394885875284672,0.005175810686633803,967,772,716
2915,training,0.0043091504,0.010601222282275558,0.005175810686633803,968,773,717
2916,training,0.0043091504,0.05009065940976143,0.015497280962301496,968,773,717
2917,training,0.010426895,0.06768164411187172,0.015497280962301496,969,774,718
2918,training,0.007158245,0.03704042732715607,0.015497280962301496,970,775,719
2919,training,0.007158245,0.04894961044192314,0.015497280962301496,970,775,719
